app_id,app_name,category,genres,current_ver
4754,IKO,Finance,Finance,3.115.27
4755,IKORO FH App Rosenheim,Family,Education,1.10.0.0
4756,INFAMY RO,Family,Role Playing,202
4757,INTERACTIVE CALCULUS FOR MATHS AND PHYSICS,Family,Education,1.3
4758,INTERACTIVE CALCULUS PRO,Family,Education,1.2
4759,INTERKINOISCD,News_And_Magazines,News & Magazines,1.0
4760,IP address BW,Productivity,Productivity,1.0
4761,IQ Test,Productivity,Productivity,1.8
4762,IRIS  Customer Service - DZ Algeria,Travel_And_Local,Travel & Local,2018-03
4763,IRS W-9 form,Business,Business,1.7.11
4764,IV Calc CP Calculator Toolkit,Tools,Tools,1.3
4765,IV Goget IV for Pokemon,Game,Adventure,15.0
4766,IZ2UUF Morse Koch CW,Communication,Communication,1.0.013
4767,Ibotta Cash Back Savings Rewards & Coupons App,Shopping,Shopping,5.21.1
4768,Ice Cream Jump,Family,CasualAction & Adventure,1.20.2
4769,Ice Crush 10000 BC,Family,Casual,1.48
4770,Ice Crush 2018 - A new Puzzle Matching Adventure,Game,Casual,1.8.1
4771,Ideal Weight BMI Calculator,Health_And_Fitness,Health & Fitness,2.1.0
4772,Identity V,Game,Action,1.0.144431
4773,Idle Heroes,Game,Role Playing,1.14.0
4774,Igitabo cyIndirimbo,Family,Entertainment,INDIRIMBO V.2014.002
4775,Ike - To-Do List Task List,Productivity,Productivity,2.0
4776,Il Coccodrillo Come Fa,Family,Entertainment,1.0
4777,Im Expecting - Pregnancy App,Health_And_Fitness,Health & Fitness,2.3.2
4778,Im Ping Pong King,Sports,Sports,2.5
4779,Im Rich - Trump Edition,Lifestyle,Lifestyle,1.0.1
4780,Im RichEu sou Rico,Lifestyle,Lifestyle,MONEY
4781,Im rich,Lifestyle,Lifestyle,1.0.0
4782,Imgur Find funny GIFs memes & watch viral videos,Entertainment,Entertainment,4.2.0.8447
4783,Imperium CF,Sports,Sports,01e
4784,In to cm,Tools,Tools,1.1
4785,Inboxeu,Communication,Communication,6.4.7
4786,InchcmFoot Conversion,Productivity,Productivity,2.0.1
4787,Inches to Centimeters,Tools,Tools,3.0
4788,Inches to cm conversion,Tools,Tools,1.4
4789,IndiaMART Search Products Buy Sell & Trade,Business,Business,12.2.4
4790,Inf VPN - Global Proxy & Unlimited Free WIFI VPN,Tools,Tools,1.9.734
4791,InfantRisk Center HCP,Medical,Medical,1.3.4
4792,Infinite Painter,Art_And_Design,Art & Design,6.1.61.1
4793,Infinity Dungeon VIP,Family,Role Playing,2.6.6
4794,Info BMKG,Weather,Weather,2.2
4795,Ingress,Game,Adventure,1.131.2
4796,Injustice 2,Game,Action,2.4.1
4797,Injustice Gods Among Us,Game,Action,2.21
4798,Innovative Learn 34 Languages,Education,Education,1.16
4799,Inputting Plus Ctrl  ZFCV,Productivity,Productivity,1.0.6
4800,Inquiry Fines and Debits of Vehicles,Auto_And_Vehicles,Auto & Vehicles,1.03
4801,Insave-Download for Instagram,Photography,Photography,2.1.3
4802,Inside Out Thought Bubbles,Family,PuzzleBrain Games,1.22.0
4803,Insightly CRM,Business,Business,3.24.1
4804,Inst Download - Video & Photo,Video_Players,Video Players & Editors,2.0
4805,Insta Square Profile DP,Photography,Photography,1.0
4806,InstaCam - Camera for Selfie,Photography,Photography,1.43
4807,InstaSize Photo Filters & Collage Editor,Photography,Photography,4.0.26
4808,Instachat,Social,Social,2.2.4
4809,Install images with music to make video without Net - 2018,Art_And_Design,Art & Design,1.6
4810,Instant Ba-dum-tss,Family,Entertainment,1.0
4811,Instant Buttons The Best Soundboard,Family,Entertainment,1.0.15
4812,Instant DP Downloader for Instagram,Social,Social,1.0.4
4813,Interactive CT & MRI AnatLite,Medical,Medical,1.2
4814,Interactive CT and MRI Anatomy,Medical,Medical,2.0.3
4815,Interactive NPC DM Tool,Family,Role Playing,1.0.0
4816,Interpret Chest X-Ray With 100 Cases,Medical,Medical,1.0
4817,Interracial Match Dating App,Dating,Dating,2.2.7
4818,InterracialCupid - Interracial Dating App,Dating,Dating,2.3.0.1781
4819,Intra- and extra-EU trade data,Finance,Finance,1.0.5
4820,Invasion Defend EU,Game,Arcade,1.0.
4821,Invasive Alien Species Europe,Family,Education,1.0.6
4822,Inventory & Barcode scanner & WIFI scanner,Productivity,Productivity,6.08
4823,Investigation Discovery GO,Entertainment,Entertainment,2.9.4
4824,Invoice & Time Tracking - Zoho,Business,Business,5.20.7
4825,Invoice 2go  Professional Invoices and Estimates,Business,Business,10.46.2
4826,Inwestor mobile,Finance,Finance,1.2.3
4827,Iqiyi for tablet,Video_Players,Video Players & Editors,7.1
4828,Iraq love chat,Dating,Dating,8.2
4829,Iron Blade,Game,Action,1.7.0m
4830,Itau bank,Finance,Finance,6.5.7
4831,Its open,Parenting,Parenting,8.1.2
4832,Ivanti AE Agent,Business,Business,11.0.0
4833,Izneo Read Manga Comics & BD,Comics,Comics,7.3
4834,J - Style Pro,Health_And_Fitness,Health & Fitness,1.1
4835,J Alvarej Moji,Communication,Communication,1.0
4836,J Balvin Piano Tiles,Game,Music,2.0
4837,J Cole Albums 2007-2017,Family,Entertainment,1.3
4838,J Cole Rapper Wallpaper HD,Personalization,Personalization,1.0
4839,J Dark Ice Substratum Theme,Personalization,Personalization,4.3
4840,J Polep Plus Mobile,Productivity,Productivity,1.1.4
4841,J Touch,Tools,Tools,1.5.1-GP
4842,J-Novel Club,Family,Entertainment,1.2
4843,J-Stars Victory VS Guide,Game,Action,1.7
4844,JAL Domestic and international flights,Travel_And_Local,Travel & Local,4.4.7
4845,JEFIT Workout Tracker Weight Lifting Gym Log App,Health_And_Fitness,Health & Fitness,10.0
4846,JH Blood Pressure Monitor,Medical,Medical,1.1
4847,JME Fly,Family,Entertainment,0.4.4
4848,JNews DZ - Algerian Newspapers,News_And_Magazines,News & Magazines,2.4
4849,JOANN - Crafts & Coupons,Lifestyle,Lifestyle,5.2.2
4850,JOBSbg,Business,Business,3.1.0
4851,JONACK D Story Teller,Family,Entertainment,1.0
4852,JStock - Stock Market Portfolio & News,Finance,Finance,1.1.39
4853,JW Caleb y Sofia,Family,Education,1.0
4854,Jabbla BT,Tools,Tools,1.0
4855,Jabong Online Shopping App,Shopping,Shopping,4.9.3
4856,JackThreads Mens Shopping,Shopping,Shopping,5.1
4857,Jagobd - Bangla TVOfficial,Family,Entertainment,6.5
4858,Jamaa Amino for Animal Jam,Social,Social,1.8.19106
4859,Japanese  English one-shop search dictionary - Free Japanese - English - Japanese dictionary application,Education,Education,1.4.2
4860,Jarvis artificial intelligent,Family,Entertainment,1.1
4861,Jaumo Dating Flirt & Live Video,Social,Social,4.17.2
4862,Java Editor CR,Tools,Tools,1.0.209
4863,JavaScript Editor CR,Tools,Tools,1.0.209
4864,Jax Sheriff FL,Lifestyle,Lifestyle,2.0.1
4865,Jaylex,Medical,Medical,1.2.3-DEBUG
4866,Jazz Wi-Fi,Communication,Communication,0.1
4867,Je Parle ANGLAIS - Apprendre langlais Audio cours,Family,Education,2.4
4868,Jenga AR,Family,Puzzle,1.0.1
4869,Jeppesen CR Flight Computer,Maps_And_Navigation,Maps & Navigation,1.0.8
4870,JetBlue,Travel_And_Local,Travel & Local,4.4.2
4871,Jetpack Joyride,Game,Arcade,1.10.12
4872,Jetting for Honda CR dirt bike,Sports,Sports,2.2
4873,Jewels Crush- Match 3 Puzzle,Family,CasualBrain Games,1.9.3901
4874,Jewels Legend - Match 3 Puzzle,Game,Arcade,2.11.2
4875,Jewels Star OZ adventure,Game,Puzzle,1.3
4876,Jewels classic Prince,Game,Puzzle,2.4.2
4877,Jigsaw Puzzles AK 74M,Personalization,Personalization,1.0
4878,Jigsaw Puzzles Bus Scania BF,Family,Puzzle,1.0
4879,Jigsaw Puzzles FN FAL Light Automatic Rifle,Family,Puzzle,1.0
4880,Jigsaw Puzzles Volvo FH Truck Game,Family,Puzzle,1.0
4881,Jigsaw Puzzles Volvo FH Trucks,Family,Puzzle,1.0
4882,Jigsaw Volvo FH 16 Trucks,Family,Puzzle,1.0
4883,Jijing,Shopping,Shopping,3.8.2.2
4884,Jimbos Pit Bar B-Q,Food_And_Drink,Food & Drink,2.6.003
4885,Jingdong - pick good things go to Jingdong,Shopping,Shopping,7.0.14
4886,JoJo Siwa Top Hits Music,Dating,Dating,1.0
4887,Job CV Maker & Portfolio Maker,Family,Education,1.0.2
4888,Job CV Maker-Portfolio Maker  Resume Maker,Family,Education,2.1
4889,Job Korea - Career Jobs,Business,Business,2.5.6
4890,Job Search by ZipRecruiter,Business,Business,5.2.8
4891,JobOf - Emploi au Cameroun,Business,Business,4.1.2
4892,Jobs in Canada - Emplois au Canada,Business,Business,1.1
4893,Jodel - The Hyperlocal App,Social,Social,4.95.4
4894,Johns Hopkins Guides ABX,Medical,Medical,2.7.36
4895,Johny Johny Yes Papa Nursery Rhyme - offline Video,Parenting,Parenting,4.2
4896,Johor DT Lock Screen,Personalization,Personalization,1.1
4897,Join R Community Engagement,Social,Social,1.0.12
4898,JotterPad - Writer Screenplay Novel,Productivity,Productivity,12.8.2-pi
4899,JuiceNet - Smart EV Charging,Maps_And_Navigation,Maps & Navigation,2.1.223
4900,Jumia online shopping,Shopping,Shopping,4.7.1
4901,JumpNShoot Attack,Game,Arcade,1.2
4902,Jungle Marble Blast,Game,Casual,1.5.4
4903,Jungle Monkey Run,Game,Adventure,1.6.8
4904,Jungle book-The Great Escape,Game,Action,1.3
4905,Jurassic Life T Rex Simulator,Family,Simulation,1.2
4906,Jurassic World Alive,Game,Simulation,1.3.15
4907,JusTalk - Free Video Calls and Fun Video Chat,Communication,Communication,7.2.29
4908,Just A Regular Arcade,Game,Action,3.1.0
4909,Just Dance Now,Game,Music,2.3.0
4910,Just She - Top Lesbian Dating,Dating,Dating,6.3.7
4911,Just a Line - Draw Anywhere with AR,Family,Entertainment,2.0.0
4912,JustDating,Dating,Dating,3.10.5
4913,JustSayHi- Dating App Chat & Meet Singles Nearby,Dating,Dating,3.6.3
4914,Justice League Action Run,Game,Action,2.01
4915,K Health,Health_And_Fitness,Health & Fitness,1.7.2992
4916,K keyboard - Myanmar,Tools,Tools,1.0.8
4917,K-9 Mail,Communication,Communication,5.403
4918,K-9 Material unofficial,Communication,Communication,5.206
4919,K-App Mitarbeiter Galeria Kaufhof,Productivity,Productivity,3.27.1
4920,K-Chiing VPN Free,Tools,Tools,2.1.2
4921,K-Otic Universe,Family,Puzzle,108
4922,K-Rain BL,Tools,Tools,3.0.1
4923,K-Spapp the K-Space app,Family,Education,1.53
4924,K-pop Music,Family,Entertainment,2.0.0
4925,KBA-EZ Health Guide,Medical,Medical,1.0.72
4926,KDRAMA Amino for K-Drama Fans,Social,Social,1.8.19106
4927,KFC CZ,Lifestyle,Lifestyle,5.1.0
4928,KIM KARDASHIAN HOLLYWOOD,Game,Adventure,9.2.0
4929,KISW 999 FM SEATTLE,Family,Entertainment,2.1.10
4930,KLM - Royal Dutch Airlines,Travel_And_Local,Travel & Local,9.7.1
4931,KMOJI,Family,Entertainment,1.0
4932,KPOP Amino for K-Pop Entertainment,Social,Social,1.8.19106
4933,KPS CHAUHAN DYDX,Family,Education,1.0.32.1
4934,KTB Netbank,Finance,Finance,8.18
4935,KVAD Camera  Selfie Photo Filter Grids,Photography,Photography,1.8.2
4936,Kairo XP for HD Widgets,Personalization,Personalization,1.1
4937,Kanji test  Han search Kanji training free version,Education,Education,2.51.0
4938,Kariyernet,Business,Business,5.1.5
4939,Karta GPS - Offline Navigation,Maps_And_Navigation,Maps & Navigation,2.10.06
4940,Kaspersky Mobile Antivirus AppLock & Web Security,Tools,Tools,11.17.4.1024
4941,Katalogenax,Communication,Communication,1.0.0
4942,Kate Mobile for VK,Social,Social,50.2 lite
4943,Kawaii Easy Drawing  How to draw Step by Step,Lifestyle,Lifestyle,2.5.1
4944,Kay AH GA,Medical,Medical,300000.0.97
4945,Keep My Notes - Notepad & Memo,Productivity,Productivity,1.35.2
4946,Keeper Free Password Manager & Secure Vault,Productivity,Productivity,12.1.0
4947,Keller Williams Real Estate,Lifestyle,Lifestyle,5.800.04
4948,Kenmore Smart AC,Lifestyle,Lifestyle,1.0.11
4949,Kenny e o Cupcake,Family,ArcadeAction & Adventure,1.0
4950,Kernel Manager for Franco Kernel,Tools,Tools,3.2.5
4951,Key Ring Cards Coupon & Sales,Shopping,Shopping,8.9.1
4952,Keyboard - wallpapers  photos,Personalization,Personalization,1.2.7
4953,Keyboard Theme Dusk BK Purple,Personalization,Personalization,9.0
4954,Keyboard Theme Gate Flat BW,Personalization,Personalization,2.0
4955,Keyboard for Sony Xperia J,Personalization,Personalization,1.279.13.98
4956,Keypad Lock Screen,Tools,Tools,1.33
4957,Khan Academy,Education,Education,5.0.0
4958,Khrifa Hla Bu Solfa,Books_And_Reference,Books & Reference,1.0
4959,Kiamichi EC,Tools,Tools,1.283.0037
4960,Kick Axe Bx,Health_And_Fitness,Health & Fitness,1.0.1
4961,Kicker U,Lifestyle,Lifestyle,3.04
4962,Kicker U Lite,Lifestyle,Lifestyle,2.0.0
4963,Kiddopia - Preschool Learning Games,Family,EducationalEducation,1.1.2
4964,Kids A-Z,Family,EducationEducation,4.1.0
4965,Kids Animals Jigsaw Puzzles,Family,EducationalBrain Games,18.1
4966,Kids Balloon Pop Game Free,Family,CasualMusic & Video,18.2
4967,Kids Corner Interactive Tales and Games for kids,Family,EducationalBrain Games,1.8.3
4968,Kids Craft Ideas,Parenting,Parenting,1.1
4969,Kids Doctor ER Emergency Rescue Kids Hospital Game,Family,Simulation,7
4970,Kids Educational All in One,Family,EducationEducation,2.7
4971,Kids Educational Game 3 Free,Family,EducationalEducation,3.1
4972,Kids Fang - Infant Videos Childrens Songs Fairy Tales Lullaby Collections,Parenting,Parenting,1.7
4973,Kids Paint Free - Drawing Fun,Art_And_Design,Art & DesignCreativity,2.8
4974,Kids Photo Frames,Photography,Photography,2.3
4975,Kids Videos,Parenting,Parenting,1.3.1
4976,Kill Shot Bravo Sniper FPS,Game,Action,5.1
4977,Kim Bu Youtuber,Family,Puzzle,1.0
4978,Kimbrough AH,Medical,Medical,300000.0.90
4979,KineMaster  Pro Video Editor,Video_Players,Video Players & Editors,4.5.0.10701.GP
4980,King Burger Dash,Family,Casual,1.3
4981,King of Avalon Dragon Warfare,Family,Strategy,4.6.4
4982,King of BS,Family,Education,1.0.1
4983,King of Math,Family,EducationEducation,1.0.11
4984,Kingdom in Chaos,Family,Role Playing,1.0.5
4985,Kingdoms at War Hardcore PVP,Family,Strategy,4.05
4986,Kinot & Eichah for Tisha BAv,Books_And_Reference,Books & Reference,1.5
4987,Kinot Tishaa Beav - Ashkenaz,Lifestyle,Lifestyle,2.1
4988,Kiosko BS,News_And_Magazines,News & Magazines,2.0
4989,Kiosque CD,Travel_And_Local,Travel & Local,4.6.2201
4990,Kiss Me Lip Kissing Test,Family,Entertainment,5.0
4991,Kitchen Island Ideas,House_And_Home,House & Home,1.5
4992,Klara weather,Weather,Weather,1.3.6
4993,Klartse - Swedens best weather,Weather,Weather,3.18.5
4994,Klixba,News_And_Magazines,News & Magazines,4.1.1
4995,Knife Hit,Game,Arcade,1.7.2
4996,Knife&Axe Throwing,Game,Arcade,1.0.6
4997,Knightfall AR,Family,Strategy,1.0
4998,Knights N Squires,Family,Role Playing,1.4.9
4999,Koch Morse Trainer Pro,Communication,Communication,2.1.1
5000,Kohls Scan Shop Pay & Save,Shopping,Shopping,7.36
5001,Koi Free Live Wallpaper,Personalization,Personalization,1.9
5002,Koi Live Wallpaper,Personalization,Personalization,1.9
5003,Kolkata NewsAnandbazar Patrikaei samay&AllRating,News_And_Magazines,News & Magazines,1.0
5004,Konferencijaeu,Business,Business,1.0.2
5005,Koran Read &MP3 30 Juz Offline,Books_And_Reference,Books & Reference,1.0.7
5006,Korean Dungeon K-Word 1000,Game,Word,1.0.4
5007,Korean English Translator,Family,Education,1.6
5008,Kovax Europe BV,Business,Business,24.0.11
5009,Kpop Music Quiz K-pop Game,Family,Casual,1.3
5010,Krazy Coupon Lady,Shopping,Shopping,2.1.8
5011,Kristian Hla Bu,Books_And_Reference,Books & Reference,1.0
5012,Kroger,Shopping,Shopping,14.2.1
5013,Kromium BW Theme for NEXT,Personalization,Personalization,1.0.1
5014,Krypton by kryptco,Productivity,Productivity,2.4.0
5015,KudaGo - things to do in NY,Events,Events,2.2.2
5016,Kurio - Read the Latest News,News_And_Magazines,News & Magazines,3.12.0
5017,Kymco AK 550,Auto_And_Vehicles,Auto & Vehicles,1.0
5018,LA Crime Stories 2 Mad City Crime,Game,Racing,1.04
5019,LA Crime Stories Mad City Crime,Game,Racing,1.26
5020,LA Stories 4 New Order Sandbox 2018,Game,Racing,1.06
5021,LA Times Your California News,News_And_Magazines,News & Magazines,4.0.1
5022,LALALAB prints your photos photobooks and magnets,Photography,Photography,584
5023,LBB - Find New & Unique Things To Do Around You,Events,Events,4.0.19
5024,LC-DB,Photography,Photography,1.0
5025,LC-DB-LITE,Photography,Photography,1.0
5026,LEADS FA,Finance,Finance,1.0
5027,LED Flashlight,Tools,Tools,2.4
5028,LEDSHOWTW,Tools,Tools,1.3.3
5029,LEGO  Batman Beyond Gotham,Family,AdventureAction & Adventure,Varies with device
5030,LEGO Batman DC Super Heroes,Family,AdventureAction & Adventure,Varies with device
5031,LEGO DC Mighty Micros,Family,RacingAction & Adventure,1.6.1326
5032,LEGO Friends,Family,CasualPretend Play,Varies with device
5033,LEGO Friends Heartlake Rush,Family,ArcadePretend Play,1.2.0
5034,LEGO Juniors Create & Cruise,Family,EducationalAction & Adventure,6.7.5222
5035,LEGO TV,Entertainment,EntertainmentMusic & Video,4.0.2
5036,LFE Premium Training,Health_And_Fitness,Health & Fitness,4.2.2
5037,LG AC Smart Diagnosis,Lifestyle,Lifestyle,1.1.4
5038,LG AV REMOTE,Tools,Tools,1.1.8
5039,LG BT Reader Plus,Tools,Tools,2.1.11
5040,LG Health,Health_And_Fitness,Health & Fitness,5.31.75
5041,LG Hi-Fi Plus Manager,Tools,Tools,5.0.6
5042,LH Housing Promotion Notice,House_And_Home,House & Home,1.2.0
5043,LIFULL HOMES,House_And_Home,House & Home,8.2.1
5044,LIKE  Magic Video Maker & Community,Video_Players,Video Players & Editors,2.4.11
5045,LINE I Love Coffee,Family,Simulation,1.1.5
5046,LINE Launcher,Personalization,Personalization,2.4.25
5047,LIVE VIDEO TALK,Dating,Dating,8.2
5048,LOBSTR - go on a lunch date,Dating,Dating,2
5049,LOL Pics Funny Pictures,Entertainment,Entertainment,4.0
5050,LOVOO,Social,Social,27.0
5051,LPOINT -,Lifestyle,Lifestyle,6.5.1
5052,LTC AS Legal,Medical,Medical,3.0.1
5053,La Fe de Jess,Books_And_Reference,Books & Reference,1
5054,La Fe de Jesus,Books_And_Reference,Books & Reference,1.0
5055,La La-Shop Designer Brands Street,Shopping,Shopping,4.4.4
5056,La Liga - Spanish Soccer League Official,Sports,Sports,6.4.8
5057,La Poupe du Voyant,Family,Entertainment,1.0.0
5058,La citadelle du musulman,Books_And_Reference,Books & Reference,2.10
5059,Lab Values  Medical Reference,Medical,Medical,3.0
5060,LabCorp  Patient,Medical,Medical,1.0.0
5061,Labs on Demand,Medical,Medical,1.2
5062,LactMed,Medical,Medical,3.1
5063,Ladies Ab Workout FREE,Health_And_Fitness,Health & Fitness,1.01
5064,Lady adviser beauty health,Beauty,Beauty,3.0
5065,Laftel - Watching and Announcing Snooping Streaming,Comics,Comics,2.4.25
5066,Lake Michigan CU Mobile,Finance,Finance,3.0.21
5067,Lakeside AG Moultrie,Lifestyle,Lifestyle,1.0
5068,Lamp detector,Libraries_And_Demo,Libraries & Demo,4.4.2
5069,Language Therapy Aphasia,Medical,Medical,3.1.1
5070,Lanterns The Harvest Festival,Family,BoardBrain Games,1.16.5
5071,Lapse It  Time Lapse  Pro,Photography,Photography,4.70
5072,Lark - 247 Health Coach,Health_And_Fitness,Health & Fitness,4.5.1.123
5073,Larry H Miller Automotive,Productivity,Productivity,3.5.3
5074,Las Vegas Lights FC,Sports,Sports,2.0.833.18
5075,Last Day on Earth Survival,Game,Action,1.9.3
5076,Last Empire - War Z Strategy,Family,Strategy,1.0.208
5077,Last Shelter Survival,Game,Strategy,1.250.078
5078,LateRooms Find Hotel Deals,Travel_And_Local,Travel & Local,1.24.5
5079,Latest 2018 Home Designs,House_And_Home,House & Home,1.1
5080,Latest Barcelona News 24h,News_And_Magazines,News & Magazines,1.3
5081,Latest DP and Status Pro 2018,Family,Entertainment,1.0.4
5082,Latest Emmanuella Comedy Video,Parenting,Parenting,Natalia Studio Development
5083,Latin Dating,Dating,Dating,1.0
5084,Laugh Out Loud by Kevin Hart,Entertainment,Entertainment,1.6.1
5085,Launcher,Personalization,Personalization,2.1.2
5086,Launcher Oreo 81,Personalization,Personalization,1.9
5087,Launcher Theme for LG K10 2018,Personalization,Personalization,1.0
5088,Lavender Emoji Keyboard Theme,Personalization,Personalization,5.0
5089,Law of Creation A Playable Manga,Game,Adventure,1.0.19
5090,Lazionewseu,News_And_Magazines,News & Magazines,1.0.1
5091,Le Fe de Jesus,Books_And_Reference,Books & Reference,1.0
5092,Leader,Finance,Finance,1.5
5093,League of Gamers - Be an E-Sports Legend,Sports,Sports,1.1.7
5094,League of Stickman 2018- Ninja Arena PVPDreamsky,Game,Action,5.3.3
5095,League18,Sports,Sports,4.0.0
5096,Lean EQ,Business,Business,1.0
5097,Learn 50 languages,Education,Education,10.9.1
5098,Learn Artificial Intelligence,Family,Education,1.1.4
5099,Learn Basic C - For Beginners,Family,Education,1.0
5100,Learn Body Parts in English,Family,Education,5.13
5101,Learn C,Education,Education,4.5.2
5102,Learn C - Net - C Sharp Programming Tutorial App,Family,Education,4.1.0
5103,Learn C NEW,Family,Education,2.1.1
5104,Learn C Programming Examples OFFLINE,Family,Education,1.0.3
5105,Learn CT Scan Of Head,Books_And_Reference,Books & Reference,1.5
5106,Learn CW,Family,Education,1.1
